Item Number,Product Line,Category,SubClass,Item Description,Price,Cost,Tangible?,Serial?,Tax?
1113244705,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER BLUE,4,19.99,True,False,True
1111244706,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID GREEN,4,19.99,True,False,True
1112244706,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING GREEN,4,19.99,True,False,True
1113244706,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER GREEN,4,19.99,True,False,True
1111244707,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID WHITE,4,19.99,True,False,True
1112244707,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING WHITE,4,19.99,True,False,True
1113244707,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER WHITE,4,19.99,True,False,True
1111244708,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID PINK,4,19.99,True,False,True
1112244708,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING PINK,4,19.99,True,False,True
1113244708,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER PINK,4,19.99,True,False,True
1111244709,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID PURPLE,4,19.99,True,False,True
1112244709,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING PURPLE,4,19.99,True,False,True
1113244709,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER PURPLE,4,19.99,True,False,True
1111244710,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID GOLD,4,19.99,True,False,True
1112244710,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING GOLD,4,19.99,True,False,True
1113244710,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER GOLD,4,19.99,True,False,True
1111244711,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID SILVER,4,19.99,True,False,True
1112244711,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING SILVER,4,19.99,True,False,True
1113244711,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER SILVER,4,19.99,True,False,True
1111244712,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID ROSE GOLD,4,19.99,True,False,True
1112244712,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING ROSE GOLD,4,19.99,True,False,True
1113244712,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER ROSE GOLD,4,19.99,True,False,True
1111244713,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - SOLID ORANGE,4,19.99,True,False,True
1112244713,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - BLING ORANGE,4,19.99,True,False,True
1113244713,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - GLITTER ORANGE,4,19.99,True,False,True
1114244701,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN MISC DESIGN,4,19.99,True,False,True
1114244702,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN SEASHELL,4,19.99,True,False,True
1114244703,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN CAMO,4,19.99,True,False,True
1114244704,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN BUTTERFLIES,4,19.99,True,False,True
1114244705,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN FLOWERS,4,19.99,True,False,True
1114244706,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN FEATHERS,4,19.99,True,False,True
1114244707,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN MARBLE OR STONE,4,19.99,True,False,True
1114244708,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN HEARTS OR KISSES,4,19.99,True,False,True
1114244709,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN CANDY OR FOOD,4,19.99,True,False,True
1114244710,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN ANIMALS,4,19.99,True,False,True
1114244711,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN SHAPES,4,19.99,True,False,True
1114244712,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN SPORTS,4,19.99,True,False,True
1114244713,ACCESSORY,PROTECTIVE,SILICONE,COOLPAD DEFIANT SILICONE - DESIGN PLAID,4,19.99,True,False,True
1121244701,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID MISC COLOR,5,24.99,True,False,True
1122244701,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING MISC COLOR,5,24.99,True,False,True
1123244701,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER MISC COLOR,5,24.99,True,False,True
1121244702,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID BLACK,5,24.99,True,False,True
1122244702,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING BLACK,5,24.99,True,False,True
1123244702,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER BLACK,5,24.99,True,False,True
1121244703,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID GRAY,5,24.99,True,False,True
1122244703,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING GRAY,5,24.99,True,False,True
1123244703,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER GRAY,5,24.99,True,False,True
1121244704,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID RED,5,24.99,True,False,True
1122244704,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING RED,5,24.99,True,False,True
1123244704,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER RED,5,24.99,True,False,True
1121244705,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID BLUE,5,24.99,True,False,True
1122244705,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING BLUE,5,24.99,True,False,True
1123244705,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER BLUE,5,24.99,True,False,True
1121244706,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID GREEN,5,24.99,True,False,True
1122244706,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING GREEN,5,24.99,True,False,True
1123244706,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER GREEN,5,24.99,True,False,True
1121244707,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID WHITE,5,24.99,True,False,True
1122244707,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING WHITE,5,24.99,True,False,True
1123244707,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER WHITE,5,24.99,True,False,True
1121244708,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID PINK,5,24.99,True,False,True
1122244708,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING PINK,5,24.99,True,False,True
1123244708,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER PINK,5,24.99,True,False,True
1121244709,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID PURPLE,5,24.99,True,False,True
1122244709,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING PURPLE,5,24.99,True,False,True
1123244709,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER PURPLE,5,24.99,True,False,True
1121244710,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID GOLD,5,24.99,True,False,True
1122244710,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING GOLD,5,24.99,True,False,True
1123244710,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER GOLD,5,24.99,True,False,True
1121244711,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID SILVER,5,24.99,True,False,True
1122244711,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING SILVER,5,24.99,True,False,True
1123244711,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER SILVER,5,24.99,True,False,True
1121244712,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID ROSE GOLD,5,24.99,True,False,True
1122244712,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING ROSE GOLD,5,24.99,True,False,True
1123244712,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER ROSE GOLD,5,24.99,True,False,True
1121244713,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - SOLID ORANGE,5,24.99,True,False,True
1122244713,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - BLING ORANGE,5,24.99,True,False,True
1123244713,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - GLITTER ORANGE,5,24.99,True,False,True
1124244701,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN MISC DESIGN,5,24.99,True,False,True
1124244702,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN SEASHELL,5,24.99,True,False,True
1124244703,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN CAMO,5,24.99,True,False,True
1124244704,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN BUTTERFLIES,5,24.99,True,False,True
1124244705,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN FLOWERS,5,24.99,True,False,True
1124244706,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN FEATHERS,5,24.99,True,False,True
1124244707,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN MARBLE OR STONE,5,24.99,True,False,True
1124244708,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN HEARTS OR KISSES,5,24.99,True,False,True
1124244709,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN CANDY OR FOOD,5,24.99,True,False,True
1124244710,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN ANIMALS,5,24.99,True,False,True
1124244711,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN SHAPES,5,24.99,True,False,True
1124244712,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN SPORTS,5,24.99,True,False,True
1124244713,ACCESSORY,PROTECTIVE,WALLET,COOLPAD DEFIANT WALLET - DESIGN PLAID,5,24.99,True,False,True
1131244701,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID MISC COLOR,5,24.99,True,False,True
1131244702,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID BLACK,5,24.99,True,False,True
1131244703,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID GRAY,5,24.99,True,False,True
1131244704,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID RED,5,24.99,True,False,True
1131244705,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID BLUE,5,24.99,True,False,True
1131244706,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID GREEN,5,24.99,True,False,True
1131244707,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID WHITE,5,24.99,True,False,True
1131244708,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID PINK,5,24.99,True,False,True
1131244709,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID PURPLE,5,24.99,True,False,True
1131244710,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID GOLD,5,24.99,True,False,True
1131244711,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID SILVER,5,24.99,True,False,True
1131244712,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID ROSE GOLD,5,24.99,True,False,True
1131244713,ACCESSORY,PROTECTIVE,CLIP,COOLPAD DEFIANT CLIP - SOLID ORANGE,5,24.99,True,False,True
1201244700,ACCESSORY,SCREEN CARE,SCREEN,COOLPAD DEFIANT SCREEN,2,14.99,True,False,True
1211244700,ACCESSORY,SCREEN CARE,TEMPERED,COOLPAD DEFIANT TEMPERED,5,29.99,True,False,True
1101254601,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID MISC COLOR,5,29.99,True,False,True
1101254602,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID BLACK,5,29.99,True,False,True
1101254603,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID GRAY,5,29.99,True,False,True
1101254604,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID RED,5,29.99,True,False,True
1101254605,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID BLUE,5,29.99,True,False,True
1101254606,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID GREEN,5,29.99,True,False,True
1101254607,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID WHITE,5,29.99,True,False,True
1101254608,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID PINK,5,29.99,True,False,True
1101254609,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID PURPLE,5,29.99,True,False,True
1101254610,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID GOLD,5,29.99,True,False,True
1101254611,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID SILVER,5,29.99,True,False,True
1101254612,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID ROSE GOLD,5,29.99,True,False,True
1101254613,ACCESSORY,PROTECTIVE,ARMOR BOX,SAMSUNG J3 PRIME ARMOR BOX - SOLID ORANGE,5,29.99,True,False,True
1111254601,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID MISC COLOR,4,19.99,True,False,True
1112254601,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING MISC COLOR,4,19.99,True,False,True
1113254601,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER MISC COLOR,4,19.99,True,False,True
1111254602,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID BLACK,4,19.99,True,False,True
1112254602,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING BLACK,4,19.99,True,False,True
1113254602,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER BLACK,4,19.99,True,False,True
1111254603,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID GRAY,4,19.99,True,False,True
1112254603,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING GRAY,4,19.99,True,False,True
1113254603,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER GRAY,4,19.99,True,False,True
1111254604,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID RED,4,19.99,True,False,True
1112254604,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING RED,4,19.99,True,False,True
1113254604,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER RED,4,19.99,True,False,True
1111254605,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID BLUE,4,19.99,True,False,True
1112254605,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING BLUE,4,19.99,True,False,True
1113254605,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER BLUE,4,19.99,True,False,True
1111254606,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID GREEN,4,19.99,True,False,True
1112254606,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING GREEN,4,19.99,True,False,True
1113254606,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER GREEN,4,19.99,True,False,True
1111254607,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID WHITE,4,19.99,True,False,True
1112254607,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING WHITE,4,19.99,True,False,True
1113254607,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER WHITE,4,19.99,True,False,True
1111254608,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID PINK,4,19.99,True,False,True
1112254608,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING PINK,4,19.99,True,False,True
1113254608,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER PINK,4,19.99,True,False,True
1111254609,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID PURPLE,4,19.99,True,False,True
1112254609,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING PURPLE,4,19.99,True,False,True
1113254609,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER PURPLE,4,19.99,True,False,True
1111254610,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID GOLD,4,19.99,True,False,True
1112254610,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING GOLD,4,19.99,True,False,True
1113254610,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER GOLD,4,19.99,True,False,True
1111254611,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID SILVER,4,19.99,True,False,True
1112254611,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING SILVER,4,19.99,True,False,True
1113254611,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER SILVER,4,19.99,True,False,True
1111254612,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID ROSE GOLD,4,19.99,True,False,True
1112254612,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING ROSE GOLD,4,19.99,True,False,True
1113254612,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER ROSE GOLD,4,19.99,True,False,True
1111254613,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - SOLID ORANGE,4,19.99,True,False,True
1112254613,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - BLING ORANGE,4,19.99,True,False,True
1113254613,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - GLITTER ORANGE,4,19.99,True,False,True
1114254601,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN MISC DESIGN,4,19.99,True,False,True
1114254602,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN SEASHELL,4,19.99,True,False,True
1114254603,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN CAMO,4,19.99,True,False,True
1114254604,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN BUTTERFLIES,4,19.99,True,False,True
1114254605,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN FLOWERS,4,19.99,True,False,True
1114254606,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN FEATHERS,4,19.99,True,False,True
1114254607,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN MARBLE OR STONE,4,19.99,True,False,True
1114254608,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN HEARTS OR KISSES,4,19.99,True,False,True
1114254609,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN CANDY OR FOOD,4,19.99,True,False,True
1114254610,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN ANIMALS,4,19.99,True,False,True
1114254611,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN SHAPES,4,19.99,True,False,True
1114254612,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN SPORTS,4,19.99,True,False,True
1114254613,ACCESSORY,PROTECTIVE,SILICONE,SAMSUNG J3 PRIME SILICONE - DESIGN PLAID,4,19.99,True,False,True
1121254601,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID MISC COLOR,5,24.99,True,False,True
1122254601,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING MISC COLOR,5,24.99,True,False,True
1123254601,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER MISC COLOR,5,24.99,True,False,True
1121254602,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID BLACK,5,24.99,True,False,True
1122254602,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING BLACK,5,24.99,True,False,True
1123254602,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER BLACK,5,24.99,True,False,True
1121254603,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID GRAY,5,24.99,True,False,True
1122254603,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING GRAY,5,24.99,True,False,True
1123254603,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER GRAY,5,24.99,True,False,True
1121254604,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID RED,5,24.99,True,False,True
1122254604,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING RED,5,24.99,True,False,True
1123254604,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER RED,5,24.99,True,False,True
1121254605,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID BLUE,5,24.99,True,False,True
1122254605,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING BLUE,5,24.99,True,False,True
1123254605,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER BLUE,5,24.99,True,False,True
1121254606,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID GREEN,5,24.99,True,False,True
1122254606,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING GREEN,5,24.99,True,False,True
1123254606,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER GREEN,5,24.99,True,False,True
1121254607,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID WHITE,5,24.99,True,False,True
1122254607,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING WHITE,5,24.99,True,False,True
1123254607,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER WHITE,5,24.99,True,False,True
1121254608,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID PINK,5,24.99,True,False,True
1122254608,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING PINK,5,24.99,True,False,True
1123254608,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER PINK,5,24.99,True,False,True
1121254609,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID PURPLE,5,24.99,True,False,True
1122254609,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING PURPLE,5,24.99,True,False,True
1123254609,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER PURPLE,5,24.99,True,False,True
1121254610,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID GOLD,5,24.99,True,False,True
1122254610,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING GOLD,5,24.99,True,False,True
1123254610,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER GOLD,5,24.99,True,False,True
1121254611,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID SILVER,5,24.99,True,False,True
1122254611,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - BLING SILVER,5,24.99,True,False,True
1123254611,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - GLITTER SILVER,5,24.99,True,False,True
1121254612,ACCESSORY,PROTECTIVE,WALLET,SAMSUNG J3 PRIME WALLET - SOLID ROSE GOLD,5,24.99,True,False,True
